Date,SWE_inches,Site,New_SWE,Year,Month,Day,Season_Year,Month_Name,ONI_DJF,ENSO_Phase
1983-02-05,18.1,Stevens Pass,0,1983,2,5,1983,Feb,2.11,Strong El Niño
1983-02-06,18.5,Stevens Pass,0.3999999999999986,1983,2,6,1983,Feb,2.11,Strong El Niño
1983-02-07,18.6,Stevens Pass,0.10000000000000142,1983,2,7,1983,Feb,2.11,Strong El Niño
1983-02-08,18.6,Stevens Pass,0,1983,2,8,1983,Feb,2.11,Strong El Niño
1983-02-09,19.1,Stevens Pass,0.5,1983,2,9,1983,Feb,2.11,Strong El Niño
1983-02-10,19.3,Stevens Pass,0.1999999999999993,1983,2,10,1983,Feb,2.11,Strong El Niño
1983-02-11,20,Stevens Pass,0.6999999999999993,1983,2,11,1983,Feb,2.11,Strong El Niño
1983-02-12,20,Stevens Pass,0,1983,2,12,1983,Feb,2.11,Strong El Niño
1983-02-13,20.5,Stevens Pass,0.5,1983,2,13,1983,Feb,2.11,Strong El Niño
1983-02-14,20.6,Stevens Pass,0.10000000000000142,1983,2,14,1983,Feb,2.11,Strong El Niño
1983-02-15,20.6,Stevens Pass,0,1983,2,15,1983,Feb,2.11,Strong El Niño
1983-02-16,20.8,Stevens Pass,0.1999999999999993,1983,2,16,1983,Feb,2.11,Strong El Niño
1983-02-17,21.1,Stevens Pass,0.3000000000000007,1983,2,17,1983,Feb,2.11,Strong El Niño
1983-02-18,22.1,Stevens Pass,1,1983,2,18,1983,Feb,2.11,Strong El Niño
1983-02-19,22.3,Stevens Pass,0.1999999999999993,1983,2,19,1983,Feb,2.11,Strong El Niño
1983-02-20,22.3,Stevens Pass,0,1983,2,20,1983,Feb,2.11,Strong El Niño
1983-02-21,22.3,Stevens Pass,0,1983,2,21,1983,Feb,2.11,Strong El Niño
1983-02-22,22.6,Stevens Pass,0.3000000000000007,1983,2,22,1983,Feb,2.11,Strong El Niño
1983-02-23,23,Stevens Pass,0.3999999999999986,1983,2,23,1983,Feb,2.11,Strong El Niño
1983-02-24,23,Stevens Pass,0,1983,2,24,1983,Feb,2.11,Strong El Niño
1983-02-25,23,Stevens Pass,0,1983,2,25,1983,Feb,2.11,Strong El Niño
1983-02-26,22.6,Stevens Pass,0,1983,2,26,1983,Feb,2.11,Strong El Niño
1983-02-27,22.6,Stevens Pass,0,1983,2,27,1983,Feb,2.11,Strong El Niño
1983-02-28,22.6,Stevens Pass,0,1983,2,28,1983,Feb,2.11,Strong El Niño
1983-03-01,22.6,Stevens Pass,0,1983,3,1,1983,Mar,2.11,Strong El Niño
1983-03-02,22.6,Stevens Pass,0,1983,3,2,1983,Mar,2.11,Strong El Niño
1983-03-03,22.6,Stevens Pass,0,1983,3,3,1983,Mar,2.11,Strong El Niño
1983-03-04,22.6,Stevens Pass,0,1983,3,4,1983,Mar,2.11,Strong El Niño
1983-03-05,22.6,Stevens Pass,0,1983,3,5,1983,Mar,2.11,Strong El Niño
1983-03-06,22.6,Stevens Pass,0,1983,3,6,1983,Mar,2.11,Strong El Niño
1983-03-07,22.6,Stevens Pass,0,1983,3,7,1983,Mar,2.11,Strong El Niño
1983-03-08,23,Stevens Pass,0.3999999999999986,1983,3,8,1983,Mar,2.11,Strong El Niño
1983-03-09,23.6,Stevens Pass,0.6000000000000014,1983,3,9,1983,Mar,2.11,Strong El Niño
1983-03-10,23.8,Stevens Pass,0.1999999999999993,1983,3,10,1983,Mar,2.11,Strong El Niño
1983-03-11,23.3,Stevens Pass,0,1983,3,11,1983,Mar,2.11,Strong El Niño
1983-03-12,22.6,Stevens Pass,0,1983,3,12,1983,Mar,2.11,Strong El Niño
1983-03-13,22.6,Stevens Pass,0,1983,3,13,1983,Mar,2.11,Strong El Niño
1983-03-14,22.6,Stevens Pass,0,1983,3,14,1983,Mar,2.11,Strong El Niño
1983-03-15,23,Stevens Pass,0.3999999999999986,1983,3,15,1983,Mar,2.11,Strong El Niño
1983-03-16,23,Stevens Pass,0,1983,3,16,1983,Mar,2.11,Strong El Niño
1983-03-17,23,Stevens Pass,0,1983,3,17,1983,Mar,2.11,Strong El Niño
1983-03-18,23,Stevens Pass,0,1983,3,18,1983,Mar,2.11,Strong El Niño
1983-03-19,23,Stevens Pass,0,1983,3,19,1983,Mar,2.11,Strong El Niño
1983-03-20,23,Stevens Pass,0,1983,3,20,1983,Mar,2.11,Strong El Niño
1983-03-21,22.6,Stevens Pass,0,1983,3,21,1983,Mar,2.11,Strong El Niño
1983-03-22,22.6,Stevens Pass,0,1983,3,22,1983,Mar,2.11,Strong El Niño
1983-03-23,22.6,Stevens Pass,0,1983,3,23,1983,Mar,2.11,Strong El Niño
1983-03-24,22.6,Stevens Pass,0,1983,3,24,1983,Mar,2.11,Strong El Niño
1983-03-25,22.3,Stevens Pass,0,1983,3,25,1983,Mar,2.11,Strong El Niño
1983-03-26,22.3,Stevens Pass,0,1983,3,26,1983,Mar,2.11,Strong El Niño
1983-03-27,22.3,Stevens Pass,0,1983,3,27,1983,Mar,2.11,Strong El Niño
1983-03-28,22.3,Stevens Pass,0,1983,3,28,1983,Mar,2.11,Strong El Niño
1983-03-29,22.6,Stevens Pass,0.3000000000000007,1983,3,29,1983,Mar,2.11,Strong El Niño
1983-03-30,23.6,Stevens Pass,1,1983,3,30,1983,Mar,2.11,Strong El Niño
1983-03-31,23.8,Stevens Pass,0.1999999999999993,1983,3,31,1983,Mar,2.11,Strong El Niño
1983-04-01,23.8,Stevens Pass,0,1983,4,1,1983,Apr,2.11,Strong El Niño
1983-04-02,24.1,Stevens Pass,0.3000000000000007,1983,4,2,1983,Apr,2.11,Strong El Niño
1983-04-03,24.3,Stevens Pass,0.1999999999999993,1983,4,3,1983,Apr,2.11,Strong El Niño
1983-04-04,24.3,Stevens Pass,0,1983,4,4,1983,Apr,2.11,Strong El Niño
1983-04-05,25.1,Stevens Pass,0.8000000000000007,1983,4,5,1983,Apr,2.11,Strong El Niño
1983-04-06,25.3,Stevens Pass,0.1999999999999993,1983,4,6,1983,Apr,2.11,Strong El Niño
1983-04-07,24.8,Stevens Pass,0,1983,4,7,1983,Apr,2.11,Strong El Niño
1983-04-08,24.5,Stevens Pass,0,1983,4,8,1983,Apr,2.11,Strong El Niño
1983-04-09,24.1,Stevens Pass,0,1983,4,9,1983,Apr,2.11,Strong El Niño
1983-04-10,24.1,Stevens Pass,0,1983,4,10,1983,Apr,2.11,Strong El Niño
1983-04-11,24.1,Stevens Pass,0,1983,4,11,1983,Apr,2.11,Strong El Niño
1983-04-12,24.3,Stevens Pass,0.1999999999999993,1983,4,12,1983,Apr,2.11,Strong El Niño
1983-04-13,25.3,Stevens Pass,1,1983,4,13,1983,Apr,2.11,Strong El Niño
1983-04-14,25.1,Stevens Pass,0,1983,4,14,1983,Apr,2.11,Strong El Niño
1983-04-15,24.5,Stevens Pass,0,1983,4,15,1983,Apr,2.11,Strong El Niño
1983-04-16,23.8,Stevens Pass,0,1983,4,16,1983,Apr,2.11,Strong El Niño
1983-04-17,23.6,Stevens Pass,0,1983,4,17,1983,Apr,2.11,Strong El Niño
1983-04-18,23,Stevens Pass,0,1983,4,18,1983,Apr,2.11,Strong El Niño
1983-04-19,22,Stevens Pass,0,1983,4,19,1983,Apr,2.11,Strong El Niño
1983-04-20,21.3,Stevens Pass,0,1983,4,20,1983,Apr,2.11,Strong El Niño
1983-04-21,20.8,Stevens Pass,0,1983,4,21,1983,Apr,2.11,Strong El Niño
1983-04-22,20.1,Stevens Pass,0,1983,4,22,1983,Apr,2.11,Strong El Niño
1983-04-23,19.5,Stevens Pass,0,1983,4,23,1983,Apr,2.11,Strong El Niño
1983-04-24,19.1,Stevens Pass,0,1983,4,24,1983,Apr,2.11,Strong El Niño
1983-04-25,18.6,Stevens Pass,0,1983,4,25,1983,Apr,2.11,Strong El Niño
1983-04-26,18.5,Stevens Pass,0,1983,4,26,1983,Apr,2.11,Strong El Niño
1983-04-27,18.5,Stevens Pass,0,1983,4,27,1983,Apr,2.11,Strong El Niño
1983-04-28,18.1,Stevens Pass,0,1983,4,28,1983,Apr,2.11,Strong El Niño
1983-04-29,17.5,Stevens Pass,0,1983,4,29,1983,Apr,2.11,Strong El Niño
1983-04-30,17.1,Stevens Pass,0,1983,4,30,1983,Apr,2.11,Strong El Niño
1983-11-01,0,Stevens Pass,0,1983,11,1,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-02,0.1,Stevens Pass,0.1,1983,11,2,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-03,0.1,Stevens Pass,0,1983,11,3,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-04,0.1,Stevens Pass,0,1983,11,4,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-05,0.1,Stevens Pass,0,1983,11,5,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-06,0.6,Stevens Pass,0.5,1983,11,6,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-07,1.3,Stevens Pass,0.7000000000000001,1983,11,7,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-08,1.8,Stevens Pass,0.5,1983,11,8,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-09,1.8,Stevens Pass,0,1983,11,9,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-10,1.8,Stevens Pass,0,1983,11,10,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-11,1.8,Stevens Pass,0,1983,11,11,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-12,1.9,Stevens Pass,0.09999999999999987,1983,11,12,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-13,2.3,Stevens Pass,0.3999999999999999,1983,11,13,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-14,3.6,Stevens Pass,1.3000000000000003,1983,11,14,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-15,5,Stevens Pass,1.4,1983,11,15,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-16,5.4,Stevens Pass,0.40000000000000036,1983,11,16,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-17,5.4,Stevens Pass,0,1983,11,17,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-18,6.3,Stevens Pass,0.8999999999999995,1983,11,18,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-19,7.2,Stevens Pass,0.9000000000000004,1983,11,19,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-20,7.6,Stevens Pass,0.39999999999999947,1983,11,20,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-21,8.1,Stevens Pass,0.5,1983,11,21,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-22,8.1,Stevens Pass,0,1983,11,22,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-23,8.1,Stevens Pass,0,1983,11,23,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-24,9,Stevens Pass,0.9000000000000004,1983,11,24,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-25,10.3,Stevens Pass,1.3000000000000007,1983,11,25,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-26,10.3,Stevens Pass,0,1983,11,26,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-27,10.8,Stevens Pass,0.5,1983,11,27,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-28,11.2,Stevens Pass,0.3999999999999986,1983,11,28,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-29,11.2,Stevens Pass,0,1983,11,29,1984,Nov,-0.6433333333333333,Weak La Niña
1983-11-30,11.2,Stevens Pass,0,1983,11,30,1984,Nov,-0.6433333333333333,Weak La Niña
1983-12-01,11.3,Stevens Pass,0.10000000000000142,1983,12,1,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-02,11.6,Stevens Pass,0.29999999999999893,1983,12,2,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-03,11.7,Stevens Pass,0.09999999999999964,1983,12,3,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-04,11.7,Stevens Pass,0,1983,12,4,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-05,12.1,Stevens Pass,0.40000000000000036,1983,12,5,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-06,12.1,Stevens Pass,0,1983,12,6,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-07,12.5,Stevens Pass,0.40000000000000036,1983,12,7,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-08,13,Stevens Pass,0.5,1983,12,8,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-09,13.8,Stevens Pass,0.8000000000000007,1983,12,9,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-10,15.2,Stevens Pass,1.3999999999999986,1983,12,10,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-11,15.3,Stevens Pass,0.10000000000000142,1983,12,11,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-12,15.6,Stevens Pass,0.29999999999999893,1983,12,12,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-13,17,Stevens Pass,1.4000000000000004,1983,12,13,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-14,18.3,Stevens Pass,1.3000000000000007,1983,12,14,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-15,19.1,Stevens Pass,0.8000000000000007,1983,12,15,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-16,19.1,Stevens Pass,0,1983,12,16,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-17,19.1,Stevens Pass,0,1983,12,17,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-18,19.6,Stevens Pass,0.5,1983,12,18,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-19,19.6,Stevens Pass,0,1983,12,19,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-20,19.6,Stevens Pass,0,1983,12,20,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-21,19.6,Stevens Pass,0,1983,12,21,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-22,19.6,Stevens Pass,0,1983,12,22,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-23,19.6,Stevens Pass,0,1983,12,23,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-24,18.8,Stevens Pass,0,1983,12,24,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-25,18.3,Stevens Pass,0,1983,12,25,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-26,18.3,Stevens Pass,0,1983,12,26,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-27,18.6,Stevens Pass,0.3000000000000007,1983,12,27,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-28,18.6,Stevens Pass,0,1983,12,28,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-29,18.6,Stevens Pass,0,1983,12,29,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-30,20.1,Stevens Pass,1.5,1983,12,30,1984,Dec,-0.6433333333333333,Weak La Niña
1983-12-31,20.6,Stevens Pass,0.5,1983,12,31,1984,Dec,-0.6433333333333333,Weak La Niña
1984-01-01,21,Stevens Pass,0.3999999999999986,1984,1,1,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-02,21.5,Stevens Pass,0.5,1984,1,2,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-03,23.3,Stevens Pass,1.8000000000000007,1984,1,3,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-04,23.3,Stevens Pass,0,1984,1,4,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-05,21,Stevens Pass,0,1984,1,5,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-06,20.6,Stevens Pass,0,1984,1,6,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-07,20.6,Stevens Pass,0,1984,1,7,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-08,20.6,Stevens Pass,0,1984,1,8,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-09,20.5,Stevens Pass,0,1984,1,9,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-10,20.5,Stevens Pass,0,1984,1,10,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-11,21,Stevens Pass,0.5,1984,1,11,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-12,21.1,Stevens Pass,0.10000000000000142,1984,1,12,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-13,21.3,Stevens Pass,0.1999999999999993,1984,1,13,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-14,21.3,Stevens Pass,0,1984,1,14,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-15,21.3,Stevens Pass,0,1984,1,15,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-16,21.3,Stevens Pass,0,1984,1,16,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-17,21.3,Stevens Pass,0,1984,1,17,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-18,21.3,Stevens Pass,0,1984,1,18,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-19,21.3,Stevens Pass,0,1984,1,19,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-20,21.3,Stevens Pass,0,1984,1,20,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-21,21.3,Stevens Pass,0,1984,1,21,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-22,21.3,Stevens Pass,0,1984,1,22,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-23,21.8,Stevens Pass,0.5,1984,1,23,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-24,23.1,Stevens Pass,1.3000000000000007,1984,1,24,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-25,25.3,Stevens Pass,2.1999999999999993,1984,1,25,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-26,25,Stevens Pass,0,1984,1,26,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-27,25.3,Stevens Pass,0.3000000000000007,1984,1,27,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-28,25.3,Stevens Pass,0,1984,1,28,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-29,25.3,Stevens Pass,0,1984,1,29,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-30,25.5,Stevens Pass,0.1999999999999993,1984,1,30,1984,Jan,-0.6433333333333333,Weak La Niña
1984-01-31,25.5,Stevens Pass,0,1984,1,31,1984,Jan,-0.6433333333333333,Weak La Niña
1984-02-01,25.5,Stevens Pass,0,1984,2,1,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-02,25.5,Stevens Pass,0,1984,2,2,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-03,25.5,Stevens Pass,0,1984,2,3,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-04,25.5,Stevens Pass,0,1984,2,4,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-05,25.5,Stevens Pass,0,1984,2,5,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-06,25.5,Stevens Pass,0,1984,2,6,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-07,25.5,Stevens Pass,0,1984,2,7,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-08,25.5,Stevens Pass,0,1984,2,8,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-09,25.5,Stevens Pass,0,1984,2,9,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-10,25.9,Stevens Pass,0.3999999999999986,1984,2,10,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-11,25.9,Stevens Pass,0,1984,2,11,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-12,26.8,Stevens Pass,0.9000000000000021,1984,2,12,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-13,27.3,Stevens Pass,0.5,1984,2,13,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-14,27.7,Stevens Pass,0.3999999999999986,1984,2,14,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-15,28.1,Stevens Pass,0.40000000000000213,1984,2,15,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-16,28.2,Stevens Pass,0.09999999999999787,1984,2,16,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-17,28.2,Stevens Pass,0,1984,2,17,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-18,28.2,Stevens Pass,0,1984,2,18,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-19,28.2,Stevens Pass,0,1984,2,19,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-20,28.6,Stevens Pass,0.40000000000000213,1984,2,20,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-21,28.6,Stevens Pass,0,1984,2,21,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-22,29,Stevens Pass,0.3999999999999986,1984,2,22,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-23,29.5,Stevens Pass,0.5,1984,2,23,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-24,29.9,Stevens Pass,0.3999999999999986,1984,2,24,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-25,30.1,Stevens Pass,0.20000000000000284,1984,2,25,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-26,30.4,Stevens Pass,0.29999999999999716,1984,2,26,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-27,30.8,Stevens Pass,0.40000000000000213,1984,2,27,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-28,31.2,Stevens Pass,0.3999999999999986,1984,2,28,1984,Feb,-0.6433333333333333,Weak La Niña
1984-02-29,31.3,Stevens Pass,0.10000000000000142,1984,2,29,1984,Feb,-0.6433333333333333,Weak La Niña
1984-03-01,31.7,Stevens Pass,0.3999999999999986,1984,3,1,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-02,31.8,Stevens Pass,0.10000000000000142,1984,3,2,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-03,32.2,Stevens Pass,0.40000000000000213,1984,3,3,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-04,32.1,Stevens Pass,0,1984,3,4,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-05,32.2,Stevens Pass,0.10000000000000142,1984,3,5,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-06,32.2,Stevens Pass,0,1984,3,6,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-07,32.2,Stevens Pass,0,1984,3,7,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-08,31.7,Stevens Pass,0,1984,3,8,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-09,31.2,Stevens Pass,0,1984,3,9,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-10,31.3,Stevens Pass,0.10000000000000142,1984,3,10,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-11,31,Stevens Pass,0,1984,3,11,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-12,31.3,Stevens Pass,0.3000000000000007,1984,3,12,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-13,32.6,Stevens Pass,1.3000000000000007,1984,3,13,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-14,33.1,Stevens Pass,0.5,1984,3,14,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-15,33.2,Stevens Pass,0.10000000000000142,1984,3,15,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-16,33.5,Stevens Pass,0.29999999999999716,1984,3,16,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-17,33.5,Stevens Pass,0,1984,3,17,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-18,34,Stevens Pass,0.5,1984,3,18,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-19,34.5,Stevens Pass,0.5,1984,3,19,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-20,35,Stevens Pass,0.5,1984,3,20,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-21,35.3,Stevens Pass,0.29999999999999716,1984,3,21,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-22,35.4,Stevens Pass,0.10000000000000142,1984,3,22,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-23,35.7,Stevens Pass,0.30000000000000426,1984,3,23,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-24,35.9,Stevens Pass,0.19999999999999574,1984,3,24,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-25,35.9,Stevens Pass,0,1984,3,25,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-26,36.7,Stevens Pass,0.8000000000000043,1984,3,26,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-27,37.1,Stevens Pass,0.3999999999999986,1984,3,27,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-28,37.1,Stevens Pass,0,1984,3,28,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-29,37.1,Stevens Pass,0,1984,3,29,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-30,37.1,Stevens Pass,0,1984,3,30,1984,Mar,-0.6433333333333333,Weak La Niña
1984-03-31,37.1,Stevens Pass,0,1984,3,31,1984,Mar,-0.6433333333333333,Weak La Niña
1984-04-01,37.1,Stevens Pass,0,1984,4,1,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-02,36.7,Stevens Pass,0,1984,4,2,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-03,36.8,Stevens Pass,0.09999999999999432,1984,4,3,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-04,37.1,Stevens Pass,0.30000000000000426,1984,4,4,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-05,36.8,Stevens Pass,0,1984,4,5,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-06,36.8,Stevens Pass,0,1984,4,6,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-07,36.8,Stevens Pass,0,1984,4,7,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-08,37.5,Stevens Pass,0.7000000000000028,1984,4,8,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-09,37.9,Stevens Pass,0.3999999999999986,1984,4,9,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-10,38.4,Stevens Pass,0.5,1984,4,10,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-11,38.9,Stevens Pass,0.5,1984,4,11,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-12,39.4,Stevens Pass,0.5,1984,4,12,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-13,39.8,Stevens Pass,0.3999999999999986,1984,4,13,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-14,39.7,Stevens Pass,0,1984,4,14,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-15,39.7,Stevens Pass,0,1984,4,15,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-16,38.5,Stevens Pass,0,1984,4,16,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-17,38,Stevens Pass,0,1984,4,17,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-18,37.5,Stevens Pass,0,1984,4,18,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-19,37.1,Stevens Pass,0,1984,4,19,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-20,37.2,Stevens Pass,0.10000000000000142,1984,4,20,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-21,37.2,Stevens Pass,0,1984,4,21,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-22,37.1,Stevens Pass,0,1984,4,22,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-23,37.5,Stevens Pass,0.3999999999999986,1984,4,23,1984,Apr,-0.6433333333333333,Weak La Niña
1984-04-24,37.7,Stevens Pass,0.20000000000000284,1984,4,24,1984,Apr,-0.6433333333333333,Weak La Niña
